hid,pid,Gender,Age_group,Education,Income,license,status,Education_detailed,number,Long,Lat
5548,12440,1,7,4,1824,1,4,10,2,0,0
5549,12441,1,4,1,14067,1,2,3,2,0,0
5549,12442,1,7,4,1824,1,4,10,2,0,0
5550,12443,1,4,1,14067,1,2,3,2,0,0
5550,12444,1,7,4,1824,1,4,10,2,0,0
5551,12445,1,4,1,14067,1,2,3,2,0,0
5551,12446,1,7,4,1824,1,4,10,2,0,0
5552,12447,1,1,1,0,0,1,4,5,0,0
5552,12448,0,4,2,13089,1,2,8,5,0,0
5552,12449,1,4,3,10531,0,2,7,5,0,0
5552,12450,1,7,1,521,0,4,3,5,0,0
5552,12451,0,7,2,452,1,4,6,5,0,0
5553,12452,1,1,1,0,0,1,4,5,0,0
5553,12453,0,4,2,13089,1,2,8,5,0,0
5553,12454,1,4,3,10531,0,2,7,5,0,0
5553,12455,1,7,1,521,0,4,3,5,0,0
5553,12456,0,7,2,452,1,4,6,5,0,0
5554,12457,1,1,1,0,0,1,4,5,0,0
5554,12458,0,4,2,13089,1,2,8,5,0,0
5554,12459,1,4,3,10531,0,2,7,5,0,0
5554,12460,1,7,1,521,0,4,3,5,0,0
5554,12461,0,7,2,452,1,4,6,5,0,0
5555,12462,1,1,1,0,0,1,4,5,0,0
5555,12463,0,4,2,13089,1,2,8,5,0,0
5555,12464,1,4,3,10531,0,2,7,5,0,0
5555,12465,1,7,1,521,0,4,3,5,0,0
5555,12466,0,7,2,452,1,4,6,5,0,0
5556,12467,1,1,1,0,0,1,4,5,0,0
5556,12468,0,4,2,13089,1,2,8,5,0,0
5556,12469,1,4,3,10531,0,2,7,5,0,0
5556,12470,1,7,1,521,0,4,3,5,0,0
5556,12471,0,7,2,452,1,4,6,5,0,0
5557,12472,0,1,1,0,0,1,2,5,0,0
5557,12473,0,4,3,12179,1,2,7,5,0,0
5557,12474,1,4,2,13332,0,2,8,5,0,0
5557,12475,1,7,1,2722,0,4,4,5,0,0
5557,12476,1,7,4,4570,0,4,10,5,0,0
5558,12477,0,1,1,0,0,1,2,5,0,0
5558,12478,0,4,3,12179,1,2,7,5,0,0
5558,12479,1,4,2,13332,0,2,8,5,0,0
5558,12480,1,7,1,2722,0,4,4,5,0,0
5558,12481,1,7,4,4570,0,4,10,5,0,0
5559,12482,1,1,1,0,0,1,3,4,0,0
5559,12483,1,4,3,16294,1,2,7,4,0,0
5559,12484,0,4,4,16017,0,2,9,4,0,0
5559,12485,1,7,1,1349,1,4,4,4,0,0
5560,12486,1,1,1,0,0,1,3,4,0,0
5560,12487,1,4,3,16294,1,2,7,4,0,0
5560,12488,0,4,4,16017,0,2,9,4,0,0
5560,12489,1,7,1,1349,1,4,4,4,0,0
5561,12490,1,1,1,0,0,1,3,4,0,0
5561,12491,1,4,3,16294,1,2,7,4,0,0
5561,12492,0,4,4,16017,0,2,9,4,0,0
5561,12493,1,7,1,1349,1,4,4,4,0,0
5562,12494,1,1,1,0,0,1,3,4,0,0
5562,12495,1,4,3,16294,1,2,7,4,0,0
5562,12496,0,4,4,16017,0,2,9,4,0,0
5562,12497,1,7,1,1349,1,4,4,4,0,0
5563,12498,1,1,1,0,0,1,3,4,0,0
5563,12499,1,4,3,16294,1,2,7,4,0,0
5563,12500,0,4,4,16017,0,2,9,4,0,0
5563,12501,1,7,1,1349,1,4,4,4,0,0
5564,12502,1,1,1,0,0,1,3,4,0,0
5564,12503,1,4,3,16294,1,2,7,4,0,0
5564,12504,0,4,4,16017,0,2,9,4,0,0
5564,12505,1,7,1,1349,1,4,4,4,0,0
5565,12506,1,1,1,0,0,1,3,4,0,0
5565,12507,1,4,3,16294,1,2,7,4,0,0
5565,12508,0,4,4,16017,0,2,9,4,0,0
5565,12509,1,7,1,1349,1,4,4,4,0,0
5566,12510,1,1,1,0,0,1,3,4,0,0
5566,12511,1,4,3,16294,1,2,7,4,0,0
5566,12512,0,4,4,16017,0,2,9,4,0,0
5566,12513,1,7,1,1349,1,4,4,4,0,0
5567,12514,1,1,1,0,0,1,3,4,0,0
5567,12515,1,4,3,16294,1,2,7,4,0,0
5567,12516,0,4,4,16017,0,2,9,4,0,0
5567,12517,1,7,1,1349,1,4,4,4,0,0
5568,12518,1,1,1,0,0,1,4,2,0,0
5568,12519,1,3,2,6403,1,2,6,2,0,0
5569,12520,1,1,1,0,0,1,4,2,0,0
5569,12521,1,3,2,6403,1,2,6,2,0,0
5570,12522,1,1,1,0,0,1,4,2,0,0
5570,12523,1,3,2,6403,1,2,6,2,0,0
5571,12524,1,1,1,0,0,1,4,2,0,0
5571,12525,1,3,2,6403,1,2,6,2,0,0
5572,12526,1,1,1,0,0,1,4,2,0,0
5572,12527,1,3,2,6403,1,2,6,2,0,0
5573,12528,1,1,1,0,0,1,4,2,0,0
5573,12529,1,3,2,6403,1,2,6,2,0,0
5574,12530,1,1,1,0,0,1,4,2,0,0
5574,12531,1,3,2,6403,1,2,6,2,0,0
5575,12532,1,1,1,0,0,1,4,2,0,0
5575,12533,1,3,2,6403,1,2,6,2,0,0
5576,12534,1,2,4,10503,0,2,9,4,0,0
5576,12535,0,3,2,9566,1,2,8,4,0,0
5576,12536,1,3,3,9120,1,2,7,4,0,0
5576,12537,1,5,4,10439,0,2,10,4,0,0
5577,12538,1,2,4,10503,0,2,9,4,0,0
5577,12539,0,3,2,9566,1,2,8,4,0,0
5577,12540,1,3,3,9120,1,2,7,4,0,0
5577,12541,1,5,4,10439,0,2,10,4,0,0
5578,12542,1,1,1,0,0,1,3,5,0,0
5578,12543,1,2,1,3996,1,2,3,5,0,0
5578,12544,0,2,2,3836,0,2,6,5,0,0
5578,12545,0,5,4,2244,0,2,10,5,0,0
5578,12546,1,7,4,733,0,4,9,5,0,0
5579,12547,1,1,1,0,0,1,3,5,0,0
5579,12548,1,2,1,3996,1,2,3,5,0,0
5579,12549,0,2,2,3836,0,2,6,5,0,0
5579,12550,0,5,4,2244,0,2,10,5,0,0
5579,12551,1,7,4,733,0,4,9,5,0,0
5580,12552,1,1,1,0,0,1,3,5,0,0
5580,12553,1,2,1,3996,1,2,3,5,0,0
5580,12554,0,2,2,3836,0,2,6,5,0,0
5580,12555,0,5,4,2244,0,2,10,5,0,0
5580,12556,1,7,4,733,0,4,9,5,0,0
5581,12557,1,1,1,0,0,1,3,5,0,0
5581,12558,1,2,1,3996,1,2,3,5,0,0
5581,12559,0,2,2,3836,0,2,6,5,0,0
5581,12560,0,5,4,2244,0,2,10,5,0,0
5581,12561,1,7,4,733,0,4,9,5,0,0
5582,12562,1,3,3,6836,1,2,7,1,0,0
5583,12563,0,1,1,0,0,1,3,4,0,0
5583,12564,0,4,2,15095,1,2,8,4,0,0
5583,12565,1,4,3,18859,0,2,7,4,0,0
5583,12566,0,7,2,2016,1,4,6,4,0,0
5584,12567,0,1,1,0,0,1,3,4,0,0
5584,12568,0,4,2,15095,1,2,8,4,0,0
5584,12569,1,4,3,18859,0,2,7,4,0,0
5584,12570,0,7,2,2016,1,4,6,4,0,0
5585,12571,0,1,1,0,0,1,3,4,0,0
5585,12572,0,4,2,15095,1,2,8,4,0,0
5585,12573,1,4,3,18859,0,2,7,4,0,0
5585,12574,0,7,2,2016,1,4,6,4,0,0
5586,12575,0,1,1,0,0,1,3,4,0,0
5586,12576,0,4,2,15095,1,2,8,4,0,0
5586,12577,1,4,3,18859,0,2,7,4,0,0
5586,12578,0,7,2,2016,1,4,6,4,0,0
5587,12579,0,1,1,0,0,1,3,4,0,0
5587,12580,0,4,2,15095,1,2,8,4,0,0
5587,12581,1,4,3,18859,0,2,7,4,0,0
5587,12582,0,7,2,2016,1,4,6,4,0,0
5588,12583,1,3,1,4564,1,2,3,1,0,0
5589,12584,1,3,1,4564,1,2,3,1,0,0
5590,12585,1,3,1,4564,1,2,3,1,0,0
5591,12586,1,3,1,4564,1,2,3,1,0,0
5592,12587,0,3,2,10764,0,2,8,1,0,0
5593,12588,0,3,2,10764,0,2,8,1,0,0
5594,12589,0,3,2,10764,0,2,8,1,0,0
5595,12590,1,1,1,0,0,1,1,4,0,0
5595,12591,1,1,1,0,0,1,3,4,0,0
5595,12592,0,4,4,58308,1,2,9,4,0,0
5595,12593,1,4,2,56037,1,2,6,4,0,0
5596,12594,0,1,1,0,0,1,1,5,0,0
5596,12595,0,3,3,5565,1,2,7,5,0,0
5596,12596,1,3,2,5659,1,2,6,5,0,0
5596,12597,0,5,2,3202,1,2,6,5,0,0
5596,12598,0,6,2,3270,1,2,8,5,0,0
5597,12599,0,1,1,0,0,1,1,5,0,0
5597,12600,0,3,3,5565,1,2,7,5,0,0
5597,12601,1,3,2,5659,1,2,6,5,0,0
5597,12602,0,5,2,3202,1,2,6,5,0,0
5597,12603,0,6,2,3270,1,2,8,5,0,0
5598,12604,0,1,1,0,0,1,5,5,0,0
5598,12605,0,4,2,82434,0,2,8,5,0,0
5598,12606,1,4,3,91070,1,2,7,5,0,0
5598,12607,1,7,4,1330,1,4,9,5,0,0
5598,12608,1,7,2,578,0,4,6,5,0,0
5599,12609,0,1,1,0,0,1,5,5,0,0
5599,12610,0,4,2,82434,0,2,8,5,0,0
5599,12611,1,4,3,91070,1,2,7,5,0,0
5599,12612,1,7,4,1330,1,4,9,5,0,0
5599,12613,1,7,2,578,0,4,6,5,0,0
5600,12614,0,1,1,0,0,1,5,5,0,0
5600,12615,0,4,2,82434,0,2,8,5,0,0
5600,12616,1,4,3,91070,1,2,7,5,0,0
5600,12617,1,7,4,1330,1,4,9,5,0,0
5600,12618,1,7,2,578,0,4,6,5,0,0
5601,12619,0,1,1,0,0,1,5,5,0,0
5601,12620,0,4,2,82434,0,2,8,5,0,0
5601,12621,1,4,3,91070,1,2,7,5,0,0
5601,12622,1,7,4,1330,1,4,9,5,0,0
5601,12623,1,7,2,578,0,4,6,5,0,0
5602,12624,0,1,1,0,0,1,5,5,0,0
5602,12625,0,4,2,82434,0,2,8,5,0,0
5602,12626,1,4,3,91070,1,2,7,5,0,0
5602,12627,1,7,4,1330,1,4,9,5,0,0
5602,12628,1,7,2,578,0,4,6,5,0,0
5603,12629,1,1,1,0,0,1,2,4,0,0
5603,12630,1,5,2,4562,0,2,6,4,0,0
5603,12631,0,5,2,4720,1,2,6,4,0,0
5603,12632,1,7,1,5105,0,4,4,4,0,0
5604,12633,1,2,1,4541,1,2,5,4,0,0
5604,12634,0,2,2,5030,1,2,6,4,0,0
5604,12635,0,5,2,976,0,3,8,4,0,0
5604,12636,0,6,3,976,0,3,7,4,0,0
5605,12637,1,2,1,4541,1,2,5,4,0,0
5605,12638,0,2,2,5030,1,2,6,4,0,0
5605,12639,0,5,2,976,0,3,8,4,0,0
5605,12640,0,6,3,976,0,3,7,4,0,0
5606,12641,1,1,1,0,0,1,2,5,0,0
5606,12642,1,3,3,0,0,3,7,5,0,0
5606,12643,0,4,2,18416,0,2,6,5,0,0
5606,12644,1,4,2,18861,1,2,8,5,0,0
5606,12645,0,7,3,2710,0,4,7,5,0,0
5607,12646,1,2,3,3517,1,1,7,4,0,0
5607,12647,0,2,2,3831,0,2,6,4,0,0
5607,12648,1,3,2,2570,0,2,6,4,0,0
5607,12649,0,7,4,2426,1,4,9,4,0,0
5608,12650,1,2,3,3517,1,1,7,4,0,0
5608,12651,0,2,2,3831,0,2,6,4,0,0
5608,12652,1,3,2,2570,0,2,6,4,0,0
5608,12653,0,7,4,2426,1,4,9,4,0,0
5609,12654,1,2,3,3517,1,1,7,4,0,0
5609,12655,0,2,2,3831,0,2,6,4,0,0
5609,12656,1,3,2,2570,0,2,6,4,0,0
5609,12657,0,7,4,2426,1,4,9,4,0,0
5610,12658,1,2,3,3517,1,1,7,4,0,0
5610,12659,0,2,2,3831,0,2,6,4,0,0
5610,12660,1,3,2,2570,0,2,6,4,0,0
5610,12661,0,7,4,2426,1,4,9,4,0,0
5611,12662,0,3,1,5377,1,2,5,2,0,0
5611,12663,1,3,3,5492,1,2,7,2,0,0
5612,12664,0,3,1,5377,1,2,5,2,0,0
5612,12665,1,3,3,5492,1,2,7,2,0,0
5613,12666,0,3,1,5377,1,2,5,2,0,0
5613,12667,1,3,3,5492,1,2,7,2,0,0
5614,12668,0,3,1,5377,1,2,5,2,0,0
5614,12669,1,3,3,5492,1,2,7,2,0,0
5615,12670,0,3,1,5377,1,2,5,2,0,0
5615,12671,1,3,3,5492,1,2,7,2,0,0
5616,12672,0,3,1,5377,1,2,5,2,0,0
5616,12673,1,3,3,5492,1,2,7,2,0,0
5617,12674,0,3,1,5377,1,2,5,2,0,0
5617,12675,1,3,3,5492,1,2,7,2,0,0
5618,12676,0,3,1,5377,1,2,5,2,0,0
5618,12677,1,3,3,5492,1,2,7,2,0,0
5619,12678,0,3,1,5377,1,2,5,2,0,0
5619,12679,1,3,3,5492,1,2,7,2,0,0
5620,12680,0,3,1,5377,1,2,5,2,0,0
5620,12681,1,3,3,5492,1,2,7,2,0,0
5621,12682,0,3,1,5377,1,2,5,2,0,0
5621,12683,1,3,3,5492,1,2,7,2,0,0
5622,12684,0,3,1,5377,1,2,5,2,0,0
5622,12685,1,3,3,5492,1,2,7,2,0,0
5623,12686,0,3,1,5377,1,2,5,2,0,0
5623,12687,1,3,3,5492,1,2,7,2,0,0
5624,12688,0,3,1,5377,1,2,5,2,0,0
5624,12689,1,3,3,5492,1,2,7,2,0,0
5625,12690,0,3,1,5377,1,2,5,2,0,0
5625,12691,1,3,3,5492,1,2,7,2,0,0
5626,12692,0,3,1,5377,1,2,5,2,0,0
5626,12693,1,3,3,5492,1,2,7,2,0,0
5627,12694,0,3,1,5377,1,2,5,2,0,0
5627,12695,1,3,3,5492,1,2,7,2,0,0
5628,12696,1,3,2,7732,0,2,6,2,0,0
5628,12697,0,3,1,6443,0,2,5,2,0,0
5629,12698,1,3,2,7732,0,2,6,2,0,0
5629,12699,0,3,1,6443,0,2,5,2,0,0
5630,12700,1,3,2,7732,0,2,6,2,0,0
5630,12701,0,3,1,6443,0,2,5,2,0,0
5631,12702,1,3,2,7732,0,2,6,2,0,0
5631,12703,0,3,1,6443,0,2,5,2,0,0
5632,12704,1,3,2,7732,0,2,6,2,0,0
5632,12705,0,3,1,6443,0,2,5,2,0,0
5633,12706,1,3,2,7732,0,2,6,2,0,0
5633,12707,0,3,1,6443,0,2,5,2,0,0
5634,12708,1,3,2,7732,0,2,6,2,0,0
5634,12709,0,3,1,6443,0,2,5,2,0,0
5635,12710,1,3,2,7732,0,2,6,2,0,0
5635,12711,0,3,1,6443,0,2,5,2,0,0
5636,12712,1,3,2,7732,0,2,6,2,0,0
5636,12713,0,3,1,6443,0,2,5,2,0,0
5637,12714,1,3,2,7732,0,2,6,2,0,0
5637,12715,0,3,1,6443,0,2,5,2,0,0
5638,12716,1,3,2,7732,0,2,6,2,0,0
5638,12717,0,3,1,6443,0,2,5,2,0,0
5639,12718,1,3,2,7732,0,2,6,2,0,0
5639,12719,0,3,1,6443,0,2,5,2,0,0
5640,12720,1,3,2,7732,0,2,6,2,0,0
5640,12721,0,3,1,6443,0,2,5,2,0,0
5641,12722,1,3,2,7732,0,2,6,2,0,0
5641,12723,0,3,1,6443,0,2,5,2,0,0
5642,12724,1,3,2,7732,0,2,6,2,0,0
5642,12725,0,3,1,6443,0,2,5,2,0,0
5643,12726,1,3,2,7732,0,2,6,2,0,0
5643,12727,0,3,1,6443,0,2,5,2,0,0
5644,12728,1,3,2,7732,0,2,6,2,0,0
5644,12729,0,3,1,6443,0,2,5,2,0,0
5645,12730,1,3,2,7732,0,2,6,2,0,0
5645,12731,0,3,1,6443,0,2,5,2,0,0
5646,12732,1,3,2,7732,0,2,6,2,0,0
5646,12733,0,3,1,6443,0,2,5,2,0,0
5647,12734,1,3,2,7732,0,2,6,2,0,0
5647,12735,0,3,1,6443,0,2,5,2,0,0
5648,12736,1,3,2,7732,0,2,6,2,0,0
5648,12737,0,3,1,6443,0,2,5,2,0,0
5649,12738,1,3,2,7732,0,2,6,2,0,0
5649,12739,0,3,1,6443,0,2,5,2,0,0
5650,12740,1,3,2,7732,0,2,6,2,0,0
5650,12741,0,3,1,6443,0,2,5,2,0,0
5651,12742,1,3,2,7732,0,2,6,2,0,0
5651,12743,0,3,1,6443,0,2,5,2,0,0
5652,12744,1,3,2,7732,0,2,6,2,0,0
5652,12745,0,3,1,6443,0,2,5,2,0,0
5653,12746,1,3,2,7732,0,2,6,2,0,0
5653,12747,0,3,1,6443,0,2,5,2,0,0
5654,12748,1,3,2,7732,0,2,6,2,0,0
5654,12749,0,3,1,6443,0,2,5,2,0,0
5655,12750,1,3,2,7732,0,2,6,2,0,0
5655,12751,0,3,1,6443,0,2,5,2,0,0
5656,12752,1,3,2,7732,0,2,6,2,0,0
5656,12753,0,3,1,6443,0,2,5,2,0,0
5657,12754,1,3,2,7732,0,2,6,2,0,0
5657,12755,0,3,1,6443,0,2,5,2,0,0
5658,12756,1,3,2,7732,0,2,6,2,0,0
5658,12757,0,3,1,6443,0,2,5,2,0,0
5659,12758,1,3,2,7732,0,2,6,2,0,0
5659,12759,0,3,1,6443,0,2,5,2,0,0
5660,12760,1,3,2,7732,0,2,6,2,0,0
5660,12761,0,3,1,6443,0,2,5,2,0,0
5661,12762,1,3,2,7732,0,2,6,2,0,0
5661,12763,0,3,1,6443,0,2,5,2,0,0
5662,12764,1,3,2,7732,0,2,6,2,0,0
5662,12765,0,3,1,6443,0,2,5,2,0,0
5663,12766,1,3,2,7732,0,2,6,2,0,0
5663,12767,0,3,1,6443,0,2,5,2,0,0
5664,12768,1,3,2,7732,0,2,6,2,0,0
5664,12769,0,3,1,6443,0,2,5,2,0,0
5665,12770,1,3,2,7732,0,2,6,2,0,0
5665,12771,0,3,1,6443,0,2,5,2,0,0
5666,12772,1,3,2,7732,0,2,6,2,0,0
5666,12773,0,3,1,6443,0,2,5,2,0,0
5667,12774,1,3,2,7732,0,2,6,2,0,0
5667,12775,0,3,1,6443,0,2,5,2,0,0
5668,12776,1,3,2,7732,0,2,6,2,0,0
5668,12777,0,3,1,6443,0,2,5,2,0,0
5669,12778,1,3,2,7732,0,2,6,2,0,0
5669,12779,0,3,1,6443,0,2,5,2,0,0
5670,12780,1,3,2,7732,0,2,6,2,0,0
5670,12781,0,3,1,6443,0,2,5,2,0,0
5671,12782,1,3,2,7732,0,2,6,2,0,0
5671,12783,0,3,1,6443,0,2,5,2,0,0
5672,12784,1,3,2,7732,0,2,6,2,0,0
5672,12785,0,3,1,6443,0,2,5,2,0,0
5673,12786,1,3,2,7732,0,2,6,2,0,0
5673,12787,0,3,1,6443,0,2,5,2,0,0
5674,12788,1,3,2,7732,0,2,6,2,0,0
5674,12789,0,3,1,6443,0,2,5,2,0,0
5675,12790,1,3,2,7732,0,2,6,2,0,0
5675,12791,0,3,1,6443,0,2,5,2,0,0
5676,12792,1,3,2,7732,0,2,6,2,0,0
5676,12793,0,3,1,6443,0,2,5,2,0,0
5677,12794,1,3,2,7732,0,2,6,2,0,0
5677,12795,0,3,1,6443,0,2,5,2,0,0
5678,12796,1,3,2,7732,0,2,6,2,0,0
5678,12797,0,3,1,6443,0,2,5,2,0,0
5679,12798,1,3,2,7732,0,2,6,2,0,0
5679,12799,0,3,1,6443,0,2,5,2,0,0
5680,12800,1,3,2,7732,0,2,6,2,0,0
5680,12801,0,3,1,6443,0,2,5,2,0,0
5681,12802,1,3,2,7732,0,2,6,2,0,0
5681,12803,0,3,1,6443,0,2,5,2,0,0
5682,12804,1,3,2,7732,0,2,6,2,0,0
5682,12805,0,3,1,6443,0,2,5,2,0,0
5683,12806,1,3,2,7732,0,2,6,2,0,0
5683,12807,0,3,1,6443,0,2,5,2,0,0
5684,12808,1,3,2,7732,0,2,6,2,0,0
5684,12809,0,3,1,6443,0,2,5,2,0,0
5685,12810,1,3,2,7732,0,2,6,2,0,0
5685,12811,0,3,1,6443,0,2,5,2,0,0
5686,12812,1,3,2,7732,0,2,6,2,0,0
5686,12813,0,3,1,6443,0,2,5,2,0,0
5687,12814,1,3,2,7732,0,2,6,2,0,0
5687,12815,0,3,1,6443,0,2,5,2,0,0
5688,12816,1,3,2,7732,0,2,6,2,0,0
5688,12817,0,3,1,6443,0,2,5,2,0,0
5689,12818,1,3,2,7732,0,2,6,2,0,0
5689,12819,0,3,1,6443,0,2,5,2,0,0
5690,12820,1,3,2,7732,0,2,6,2,0,0
5690,12821,0,3,1,6443,0,2,5,2,0,0
5691,12822,1,3,2,7732,0,2,6,2,0,0
5691,12823,0,3,1,6443,0,2,5,2,0,0
5692,12824,1,3,2,7732,0,2,6,2,0,0
5692,12825,0,3,1,6443,0,2,5,2,0,0
5693,12826,1,3,2,7732,0,2,6,2,0,0
5693,12827,0,3,1,6443,0,2,5,2,0,0
5694,12828,1,3,2,7732,0,2,6,2,0,0
5694,12829,0,3,1,6443,0,2,5,2,0,0
5695,12830,1,3,2,7732,0,2,6,2,0,0
5695,12831,0,3,1,6443,0,2,5,2,0,0
5696,12832,1,3,2,7732,0,2,6,2,0,0
5696,12833,0,3,1,6443,0,2,5,2,0,0
5697,12834,1,3,2,7732,0,2,6,2,0,0
5697,12835,0,3,1,6443,0,2,5,2,0,0
5698,12836,1,3,2,7732,0,2,6,2,0,0
5698,12837,0,3,1,6443,0,2,5,2,0,0
5699,12838,1,3,2,7732,0,2,6,2,0,0
5699,12839,0,3,1,6443,0,2,5,2,0,0
5700,12840,1,3,2,7732,0,2,6,2,0,0
5700,12841,0,3,1,6443,0,2,5,2,0,0
5701,12842,1,3,2,7732,0,2,6,2,0,0
5701,12843,0,3,1,6443,0,2,5,2,0,0
5702,12844,1,3,2,7732,0,2,6,2,0,0
5702,12845,0,3,1,6443,0,2,5,2,0,0
5703,12846,1,3,2,7732,0,2,6,2,0,0
5703,12847,0,3,1,6443,0,2,5,2,0,0
5704,12848,1,3,2,7732,0,2,6,2,0,0
5704,12849,0,3,1,6443,0,2,5,2,0,0
5705,12850,1,3,2,7732,0,2,6,2,0,0
5705,12851,0,3,1,6443,0,2,5,2,0,0
5706,12852,1,3,2,7732,0,2,6,2,0,0
5706,12853,0,3,1,6443,0,2,5,2,0,0
5707,12854,1,3,2,7732,0,2,6,2,0,0
5707,12855,0,3,1,6443,0,2,5,2,0,0
5708,12856,1,3,2,7732,0,2,6,2,0,0
5708,12857,0,3,1,6443,0,2,5,2,0,0
5709,12858,1,3,2,7732,0,2,6,2,0,0
5709,12859,0,3,1,6443,0,2,5,2,0,0
5710,12860,1,3,2,7732,0,2,6,2,0,0
5710,12861,0,3,1,6443,0,2,5,2,0,0
5711,12862,1,3,2,7732,0,2,6,2,0,0
5711,12863,0,3,1,6443,0,2,5,2,0,0
5712,12864,1,3,2,7732,0,2,6,2,0,0
5712,12865,0,3,1,6443,0,2,5,2,0,0
5713,12866,1,3,2,7732,0,2,6,2,0,0
5713,12867,0,3,1,6443,0,2,5,2,0,0
5714,12868,1,3,2,7732,0,2,6,2,0,0
5714,12869,0,3,1,6443,0,2,5,2,0,0
5715,12870,1,3,2,7732,0,2,6,2,0,0
5715,12871,0,3,1,6443,0,2,5,2,0,0
5716,12872,1,3,2,7732,0,2,6,2,0,0
5716,12873,0,3,1,6443,0,2,5,2,0,0
5717,12874,1,3,2,7732,0,2,6,2,0,0
5717,12875,0,3,1,6443,0,2,5,2,0,0
5718,12876,1,3,2,7732,0,2,6,2,0,0
5718,12877,0,3,1,6443,0,2,5,2,0,0
5719,12878,1,3,2,7732,0,2,6,2,0,0
5719,12879,0,3,1,6443,0,2,5,2,0,0
5720,12880,1,3,2,7732,0,2,6,2,0,0
5720,12881,0,3,1,6443,0,2,5,2,0,0
5721,12882,1,3,2,7732,0,2,6,2,0,0
5721,12883,0,3,1,6443,0,2,5,2,0,0
5722,12884,1,3,2,7732,0,2,6,2,0,0
5722,12885,0,3,1,6443,0,2,5,2,0,0
5723,12886,1,3,2,7732,0,2,6,2,0,0
5723,12887,0,3,1,6443,0,2,5,2,0,0
5724,12888,1,3,2,7732,0,2,6,2,0,0
5724,12889,0,3,1,6443,0,2,5,2,0,0
5725,12890,1,3,2,7732,0,2,6,2,0,0
5725,12891,0,3,1,6443,0,2,5,2,0,0
5726,12892,1,3,2,7732,0,2,6,2,0,0
5726,12893,0,3,1,6443,0,2,5,2,0,0
5727,12894,1,3,2,7732,0,2,6,2,0,0
5727,12895,0,3,1,6443,0,2,5,2,0,0
5728,12896,1,3,2,7732,0,2,6,2,0,0
5728,12897,0,3,1,6443,0,2,5,2,0,0
5729,12898,1,3,2,7732,0,2,6,2,0,0
5729,12899,0,3,1,6443,0,2,5,2,0,0
5730,12900,1,3,2,7732,0,2,6,2,0,0
5730,12901,0,3,1,6443,0,2,5,2,0,0
5731,12902,1,3,2,7732,0,2,6,2,0,0
5731,12903,0,3,1,6443,0,2,5,2,0,0
5732,12904,1,3,2,7732,0,2,6,2,0,0
5732,12905,0,3,1,6443,0,2,5,2,0,0
5733,12906,1,3,2,7732,0,2,6,2,0,0
5733,12907,0,3,1,6443,0,2,5,2,0,0
5734,12908,1,3,2,7732,0,2,6,2,0,0
5734,12909,0,3,1,6443,0,2,5,2,0,0
5735,12910,1,3,2,7732,0,2,6,2,0,0
5735,12911,0,3,1,6443,0,2,5,2,0,0
5736,12912,1,3,2,7732,0,2,6,2,0,0
5736,12913,0,3,1,6443,0,2,5,2,0,0
5737,12914,1,3,2,7732,0,2,6,2,0,0
5737,12915,0,3,1,6443,0,2,5,2,0,0
5738,12916,1,3,2,7732,0,2,6,2,0,0
5738,12917,0,3,1,6443,0,2,5,2,0,0
5739,12918,1,3,2,7732,0,2,6,2,0,0
5739,12919,0,3,1,6443,0,2,5,2,0,0
5740,12920,1,3,2,7732,0,2,6,2,0,0
5740,12921,0,3,1,6443,0,2,5,2,0,0
5741,12922,1,3,2,7732,0,2,6,2,0,0
5741,12923,0,3,1,6443,0,2,5,2,0,0
5742,12924,1,3,2,7732,0,2,6,2,0,0
5742,12925,0,3,1,6443,0,2,5,2,0,0
5743,12926,1,3,2,7732,0,2,6,2,0,0
5743,12927,0,3,1,6443,0,2,5,2,0,0
5744,12928,1,3,2,7732,0,2,6,2,0,0
5744,12929,0,3,1,6443,0,2,5,2,0,0
5745,12930,1,3,2,7732,0,2,6,2,0,0
5745,12931,0,3,1,6443,0,2,5,2,0,0
5746,12932,1,3,2,7732,0,2,6,2,0,0
5746,12933,0,3,1,6443,0,2,5,2,0,0
5747,12934,1,3,2,7732,0,2,6,2,0,0
5747,12935,0,3,1,6443,0,2,5,2,0,0
5748,12936,1,3,2,7732,0,2,6,2,0,0
5748,12937,0,3,1,6443,0,2,5,2,0,0
5749,12938,1,3,2,7732,0,2,6,2,0,0
5749,12939,0,3,1,6443,0,2,5,2,0,0
5750,12940,1,3,2,7732,0,2,6,2,0,0
5750,12941,0,3,1,6443,0,2,5,2,0,0
5751,12942,1,3,2,7732,0,2,6,2,0,0
5751,12943,0,3,1,6443,0,2,5,2,0,0
5752,12944,1,3,2,7732,0,2,6,2,0,0
5752,12945,0,3,1,6443,0,2,5,2,0,0
5753,12946,1,3,2,7732,0,2,6,2,0,0
5753,12947,0,3,1,6443,0,2,5,2,0,0
5754,12948,1,3,2,7732,0,2,6,2,0,0
5754,12949,0,3,1,6443,0,2,5,2,0,0
5755,12950,1,3,2,7732,0,2,6,2,0,0
5755,12951,0,3,1,6443,0,2,5,2,0,0
5756,12952,1,3,2,7732,0,2,6,2,0,0
5756,12953,0,3,1,6443,0,2,5,2,0,0
5757,12954,1,3,2,7732,0,2,6,2,0,0
5757,12955,0,3,1,6443,0,2,5,2,0,0
5758,12956,1,3,2,7732,0,2,6,2,0,0
5758,12957,0,3,1,6443,0,2,5,2,0,0
5759,12958,1,1,1,0,0,1,2,3,0,0
